url,status,final_url,redirects,bytes,file,content_type
https://cofar.cl/category/vitaminas-y-suplementos/minerales,200,https://cofar.cl/category/vitaminas-y-suplementos/minerales,,276195,category_vitaminas-y-suplementos_minerales.html,text/html; charset=utf-8
https://cofar.cl/category/vitaminas-y-suplementos/minerales/magnesio,200,https://cofar.cl/category/vitaminas-y-suplementos/minerales/magnesio,,276780,category_vitaminas-y-suplementos_minerales_magnesio.html,text/html; charset=utf-8
https://cofar.cl/category/vitaminas-y-suplementos/minerales/zinc,200,https://cofar.cl/category/vitaminas-y-suplementos/minerales/zinc,,276740,category_vitaminas-y-suplementos_minerales_zinc.html,text/html; charset=utf-8
https://cofar.cl/category/vitaminas-y-suplementos/minerales/calcio,200,https://cofar.cl/category/vitaminas-y-suplementos/minerales/calcio,,276760,category_vitaminas-y-suplementos_minerales_calcio.html,text/html; charset=utf-8
https://cofar.cl/category/vitaminas-y-suplementos/minerales/hierro,200,https://cofar.cl/category/vitaminas-y-suplementos/minerales/hierro,,276760,category_vitaminas-y-suplementos_minerales_hierro.html,text/html; charset=utf-8
https://cofar.cl/category/vitaminas-y-suplementos/suplementos,200,https://cofar.cl/category/vitaminas-y-suplementos/suplementos,,277413,category_vitaminas-y-suplementos_suplementos.html,text/html; charset=utf-8
https://cofar.cl/category/vitaminas-y-suplementos/suplementos/omega-3,200,https://cofar.cl/category/vitaminas-y-suplementos/suplementos/omega-3,,277980,category_vitaminas-y-suplementos_suplementos_omega-3.html,text/html; charset=utf-8
https://cofar.cl/category/vitaminas-y-suplementos/suplementos/probioticos,200,https://cofar.cl/category/vitaminas-y-suplementos/suplementos/probioticos,,278025,category_vitaminas-y-suplementos_suplementos_probioticos.html,text/html; charset=utf-8
https://cofar.cl/category/vitaminas-y-suplementos/suplementos/colageno,200,https://cofar.cl/category/vitaminas-y-suplementos/suplementos/colageno,,277995,category_vitaminas-y-suplementos_suplementos_colageno.html,text/html; charset=utf-8
https://cofar.cl/category/vitaminas-y-suplementos/suplementos/cranberry,200,https://cofar.cl/category/vitaminas-y-suplementos/suplementos/cranberry,,278000,category_vitaminas-y-suplementos_suplementos_cranberry.html,text/html; charset=utf-8
https://cofar.cl/category/vitaminas-y-suplementos/suplementos/maqui,200,https://cofar.cl/category/vitaminas-y-suplementos/suplementos/maqui,,277960,category_vitaminas-y-suplementos_suplementos_maqui.html,text/html; charset=utf-8
https://cofar.cl/category/vitaminas-y-suplementos/suplementos/alimentos,200,https://cofar.cl/category/vitaminas-y-suplementos/suplementos/alimentos,,278000,category_vitaminas-y-suplementos_suplementos_alimentos.html,text/html; charset=utf-8
https://cofar.cl/category/vitaminas-y-suplementos/marcas,200,https://cofar.cl/category/vitaminas-y-suplementos/marcas,,277721,category_vitaminas-y-suplementos_marcas.html,text/html; charset=utf-8
https://cofar.cl/category/vitaminas-y-suplementos/marcas/solgar,200,https://cofar.cl/category/vitaminas-y-suplementos/marcas/solgar,,278314,category_vitaminas-y-suplementos_marcas_solgar.html,text/html; charset=utf-8
https://cofar.cl/category/vitaminas-y-suplementos/marcas/sundown,200,https://cofar.cl/category/vitaminas-y-suplementos/marcas/sundown,,278324,category_vitaminas-y-suplementos_marcas_sundown.html,text/html; charset=utf-8
https://cofar.cl/category/vitaminas-y-suplementos/marcas/newscience,200,https://cofar.cl/category/vitaminas-y-suplementos/marcas/newscience,,278354,category_vitaminas-y-suplementos_marcas_newscience.html,text/html; charset=utf-8
https://cofar.cl/category/vitaminas-y-suplementos/marcas/newpharma,200,https://cofar.cl/category/vitaminas-y-suplementos/marcas/newpharma,,278344,category_vitaminas-y-suplementos_marcas_newpharma.html,text/html; charset=utf-8
https://cofar.cl/category/vitaminas-y-suplementos/marcas/centrum,200,https://cofar.cl/category/vitaminas-y-suplementos/marcas/centrum,,278324,category_vitaminas-y-suplementos_marcas_centrum.html,text/html; charset=utf-8
https://cofar.cl/category/vitaminas-y-suplementos/marcas/muno,200,https://cofar.cl/category/vitaminas-y-suplementos/marcas/muno,,278294,category_vitaminas-y-suplementos_marcas_muno.html,text/html; charset=utf-8
https://cofar.cl/category/vitaminas-y-suplementos/marcas/biocare,200,https://cofar.cl/category/vitaminas-y-suplementos/marcas/biocare,,278324,category_vitaminas-y-suplementos_marcas_biocare.html,text/html; charset=utf-8
https://cofar.cl/category/vitaminas-y-suplementos/colagenos,200,https://cofar.cl/category/vitaminas-y-suplementos/colagenos,,273938,category_vitaminas-y-suplementos_colagenos.html,text/html; charset=utf-8
https://cofar.cl/category/vitaminas-y-suplementos/suplementos-deportivos,200,https://cofar.cl/category/vitaminas-y-suplementos/suplementos-deportivos,,277525,category_vitaminas-y-suplementos_suplementos-deportivos.html,text/html; charset=utf-8
